filename	acq_time
eeg/sub-15_ses-1imagination_task-imagery_run-0_eeg.bdf	2015-08-18T14:28:47.999995Z
eeg/sub-15_ses-1imagination_task-imagery_run-1_eeg.bdf	2015-08-18T14:34:46.000004Z
eeg/sub-15_ses-1imagination_task-imagery_run-2_eeg.bdf	2015-08-18T14:40:31.000004Z
eeg/sub-15_ses-1imagination_task-imagery_run-3_eeg.bdf	2015-08-18T14:46:20.000002Z
eeg/sub-15_ses-1imagination_task-imagery_run-4_eeg.bdf	2015-08-18T14:52:12.000004Z
eeg/sub-15_ses-1imagination_task-imagery_run-5_eeg.bdf	2015-08-18T15:11:04.999994Z
eeg/sub-15_ses-1imagination_task-imagery_run-6_eeg.bdf	2015-08-18T15:16:49.999993Z
eeg/sub-15_ses-1imagination_task-imagery_run-7_eeg.bdf	2015-08-18T15:22:34.999993Z
eeg/sub-15_ses-1imagination_task-imagery_run-8_eeg.bdf	2015-08-18T15:28:23.999991Z
eeg/sub-15_ses-1imagination_task-imagery_run-9_eeg.bdf	2015-08-18T15:34:33.000001Z
