filename	acq_time
eeg/sub-5_ses-0execution_task-imagery_run-0_eeg.bdf	2015-07-06T12:06:27.999988Z
eeg/sub-5_ses-0execution_task-imagery_run-1_eeg.bdf	2015-07-06T12:12:18.999995Z
eeg/sub-5_ses-0execution_task-imagery_run-2_eeg.bdf	2015-07-06T12:18:49.999986Z
eeg/sub-5_ses-0execution_task-imagery_run-3_eeg.bdf	2015-07-06T12:24:40.999994Z
eeg/sub-5_ses-0execution_task-imagery_run-4_eeg.bdf	2015-07-06T12:33:01.999992Z
eeg/sub-5_ses-0execution_task-imagery_run-5_eeg.bdf	2015-07-06T12:50:52.000002Z
eeg/sub-5_ses-0execution_task-imagery_run-6_eeg.bdf	2015-07-06T12:57:01.999986Z
eeg/sub-5_ses-0execution_task-imagery_run-7_eeg.bdf	2015-07-06T13:02:59.999996Z
eeg/sub-5_ses-0execution_task-imagery_run-8_eeg.bdf	2015-07-06T13:08:49.999989Z
eeg/sub-5_ses-0execution_task-imagery_run-9_eeg.bdf	2015-07-06T13:14:38.999986Z
